MUNICIPIO,EMPRESA,MEDIDA,SERVICIO,VALOR
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,13.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Contribuciones,ENERGIA ELECTRICA,296665988.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,162026361.54
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,125796670.77
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,171609.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,733.04
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Facturación total,ENERGIA ELECTRICA,1152938754.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,776160863.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Consumo total ,ENERGIA ELECTRICA,938486.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,53.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Contribuciones,ENERGIA ELECTRICA,115304276.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,21753561.4
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,14644544.58
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,17707.28
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,827.04
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,90692640.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,60809569.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,75262.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,12153873.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,90692640.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,60809569.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,75262.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,807.97
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación total,ENERGIA ELECTRICA,0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación por consumo,ENERGIA ELECTRICA,0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Consumo total ,ENERGIA ELECTRICA,0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Subsidios,ENERGIA ELECTRICA,0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Contribuciones,ENERGIA ELECTRICA,0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de periodos,ENERGIA ELECTRICA,0.0
CAMPO DE LA CRUZ,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
CAMPO DE LA CRUZ,45298-NEU ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,8011634023.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,11090156546.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,13036415.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,4897.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,3461175282.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,131345732.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,1636029.0
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,2264683.8
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,2662.12
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,850.71
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación total,ENERGIA ELECTRICA,0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación por consumo,ENERGIA ELECTRICA,0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Consumo total ,ENERGIA ELECTRICA,0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Subsidios,ENERGIA ELECTRICA,0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Contribuciones,ENERGIA ELECTRICA,0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de periodos,ENERGIA ELECTRICA,0.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,5598735603.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,8527070397.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,10075147.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,3874.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,3172828960.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,81183977.0
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,1445207.95
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,2201102.32
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,2600.71
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,846.35
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ENERGIA ELECTRICA,0.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ENERGIA ELECTRICA,0.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ENERGIA ELECTRICA,0.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ENERGIA ELECTRICA,0.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ENERGIA ELECTRICA,0.0
GALAPA,480-ISAGEN S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,8292854888.0
GALAPA,480-ISAGEN S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,8292874888.0
GALAPA,480-ISAGEN S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,17982270.0
GALAPA,480-ISAGEN S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,2.0
GALAPA,480-ISAGEN S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,4146427444.0
GALAPA,480-ISAGEN S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,4146437444.0
GALAPA,480-ISAGEN S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,8991135.0
GALAPA,480-ISAGEN S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,461.17
GALAPA,480-ISAGEN S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,364457162.0
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,411923437.0
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,732283.0
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,2.0
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,182228581.0
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,205961718.5
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,366141.5
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,562.52
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación total,ENERGIA ELECTRICA,1680997648.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,1389928469.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumo total ,ENERGIA ELECTRICA,2611774.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Contribuciones,ENERGIA ELECTRICA,280030087.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,1680997648.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,1389928469.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,2611774.0
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,532.18
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,5422445764.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,5342253853.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,9629579.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,4.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,1355611441.0
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,1335563463.25
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,2407394.75
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,554.78
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,2322-VATIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,3851676450.0
GALAPA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,2658175871.0
GALAPA,2322-VATIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,3606748.0
GALAPA,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,22.0
GALAPA,2322-VATIA S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,186960672.0
GALAPA,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,175076202.27
GALAPA,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,120826175.95
GALAPA,2322-VATIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,163943.09
GALAPA,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,737.0
GALAPA,2322-VATIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,94915708.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,78279684.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,-502099.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,6.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,15665701.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,15819284.67
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,13046614.0
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,-83683.17
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,-155.9
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,27691-QI ENERGY SAS ESP,Facturación total,ENERGIA ELECTRICA,103800464.0
GALAPA,27691-QI ENERGY SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,85418284.0
GALAPA,27691-QI ENERGY SAS ESP,Consumo total ,ENERGIA ELECTRICA,78297.0
GALAPA,27691-QI ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,2.0
GALAPA,27691-QI ENERGY SAS ESP,Contribuciones,ENERGIA ELECTRICA,6509117.0
GALAPA,27691-QI ENERGY SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,51900232.0
GALAPA,27691-QI ENERGY SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,42709142.0
GALAPA,27691-QI ENERGY SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,39148.5
GALAPA,27691-QI ENERGY SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,1090.95
GALAPA,27691-QI ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Facturación total,ENERGIA ELECTRICA,0.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,0.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Consumo total ,ENERGIA ELECTRICA,0.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Subsidios,ENERGIA ELECTRICA,0.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Contribuciones,ENERGIA ELECTRICA,0.0
GALAPA,43576-AGUACARIBE COLOMBIA SAS ESP,Numero de periodos,ENERGIA ELECTRICA,0.0
GALAPA,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,4.0
GALAPA,45298-NEU ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,49327450.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,40886788.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,76937.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,8109329.0
GALAPA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,531.43
GALAPA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,98213700941.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,104177173893.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,151140423.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,13911.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,12841815946.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,4682555744.0
GALAPA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,7060146.71
GALAPA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,7488834.3
GALAPA,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,10864.81
GALAPA,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,689.27
GALAPA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Facturación total,ENERGIA ELECTRICA,864288734.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Facturación por consumo,ENERGIA ELECTRICA,865615607.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Consumo total ,ENERGIA ELECTRICA,1551267.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,864288734.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,865615607.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Promedio de Consumo,ENERGIA ELECTRICA,1551267.0
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,558.01
GALAPA,50205-GAP ENERGY GROUP S.A.S ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación total,ENERGIA ELECTRICA,35625516.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación por consumo,ENERGIA ELECTRICA,29677501.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Consumo total ,ENERGIA ELECTRICA,38830.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Contribuciones,ENERGIA ELECTRICA,5937586.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Facturación total ,ENERGIA ELECTRICA,35625516.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Facturación por consumo,ENERGIA ELECTRICA,29677501.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Consumo,ENERGIA ELECTRICA,38830.0
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,764.29
GALAPA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de periodos,ENERGIA ELECTRICA,1.0
GALAPA,59850-ENERBIT SAS ESP,Facturación total,ENERGIA ELECTRICA,1298386.0
GALAPA,59850-ENERBIT SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,1081989.0
GALAPA,59850-ENERBIT SAS ESP,Consumo total ,ENERGIA ELECTRICA,1275.0
GALAPA,59850-ENERBIT SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
GALAPA,59850-ENERBIT SAS ESP,Contribuciones,ENERGIA ELECTRICA,216397.0
GALAPA,59850-ENERBIT SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,1298386.0
GALAPA,59850-ENERBIT SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,1081989.0
GALAPA,59850-ENERBIT SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,1275.0
GALAPA,59850-ENERBIT SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,848.62
GALAPA,59850-ENERBIT SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ENERGIA ELECTRICA,0.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ENERGIA ELECTRICA,0.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ENERGIA ELECTRICA,0.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ENERGIA ELECTRICA,0.0
JUAN DE ACOSTA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ENERGIA ELECTRICA,0.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,762097530.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,446684570.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,553347.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,3.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,88264835.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,254032510.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,148894856.67
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,184449.0
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,807.24
JUAN DE ACOSTA,2322-VATIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,58477027.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,44609135.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,49342.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,3.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,9298232.0
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,19492342.33
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,14869711.67
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,16447.33
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,904.08
JUAN DE ACOSTA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
JUAN DE ACOSTA,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
JUAN DE ACOSTA,45298-NEU ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,16277923574.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,16342064265.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,26443234.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,5992.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,4884036404.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,551151028.0
JUAN DE ACOSTA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,2716609.41
