,,,TIEMPO,,,,
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,58,10,12,24,10
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,6,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,2,0,0,0
SANTA LUCIA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,34,26,80,170,6
SANTA LUCIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,191,137,396,154,11
SANTA LUCIA,RECLAMACION,COBROS POR PROMEDIO,41,62,113,83,52
SANTA LUCIA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,22,157,61,16,2
SANTA LUCIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,30,129,84,11
SANTA LUCIA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,49,0,0,74,113
SANTA LUCIA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,132,61,0,0,0
SANTA LUCIA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,5,135,51,0
SANTA LUCIA,RECLAMACION,ESTRATO INCORRECTO,12,15,99,42,0
SANTA LUCIA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,53,9,60,33,8
SANTA LUCIA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,23,106,0,0,0
SANTA LUCIA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,3,40,43,37
SANTA LUCIA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,5,31,31,25,0
SANTA LUCIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,33,32,27,0,0
SANTA LUCIA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,10,6,24,21,0
SANTA LUCIA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",14,8,26,9,2
SANTA LUCIA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",52,0,0,0,0
SANTA LUCIA,RECLAMACION,INCONFORMIDAD CON EL AFORO,4,4,0,12,0
SANTA LUCIA,RECLAMACION,COBROS INOPORTUNOS,0,2,12,3,3
SANTA LUCIA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,7,6
SANTA LUCIA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,2,0,3,0
SANTA LUCIA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,4,0,0,0,0
SANTA LUCIA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,2,0,0
SANTA LUCIA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,121,132,132,66,0
SANTA LUCIA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,1,0,0,0,0
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,63,48,48,303,38
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,0,0,67,204,130
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,34,17,36,55,22
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,72,40
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,8,18,8,39,16
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",4,1,20,24,10
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,0,0,0,30,25
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",7,12,12,12,5
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,38,0,0,0,0
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,1,1,0,0,0
SANTA LUCIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,0,1,0,0,0
